id,country,year,project,treatment,site,elevation,latitude,longitude,gradient,plot_id,taxon,genus,species,date,individual_nr,plant_height_cm,wet_mass_total_g,leaf_thickness_ave_mm,leaf_area_total_cm2,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,bulk,nr_leaves,number_leaves_scan,area_flag,dry_flag,wet_flag,comment,dry_mass_total_g,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc
GSF0972,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Gentiana sedifolia,Gentiana,sedifolia,2018-03-17T00:00:00Z,1,10,0.026,0.183,1.317,0.181,0.181,0.187,bulk,20,20,NA,NA,NA,NA,0.01,0.0013,5e-4,0.06585,131.7,0.384615385
GSG1879,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Agrostis sp2,Agrostis,sp2,2018-03-18T00:00:00Z,2,8,0.028,0.133666667,0.963,0.122,0.146,0.133,bulk,2,2,NA,NA,NA,NA,0.009,0.014,0.0045,0.4815,107,0.321428571
GSH7419,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Agrostis sp2,Agrostis,sp2,2018-03-18T00:00:00Z,3,8,0.008,0.065666667,0.893,0.069,0.09,0.038,bulk,3,3,NA,NA,NA,NA,0.004,0.002666667,0.001333333,0.297666667,223.25,0.5
GSI9210,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Hieracium sp,Hieracium,sp,2018-03-17T00:00:00Z,3,5,0.182,0.233,6.108,0.269,0.243,0.187,NA,1,2,NA,NA,NA,NA,0.038,0.182,0.038,6.108,160.7368421,0.208791209
GSJ8216,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Agrostis sp2,Agrostis,sp2,2018-03-18T00:00:00Z,1,21,0.023,0.072333333,1.324,0.067,0.072,0.078,bulk,2,2,NA,NA,NA,NA,0.009,0.0115,0.0045,0.662,147.1111111,0.391304348
GWR6279,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp4,Calamagrostis,sp4,NA,1,25,0.028,0.247,0.872,0.259,0.238,0.244,NA,1,2,NA,NA,NA,NA,0.015,0.028,0.015,0.872,58.13333333,0.535714286
GSM3654,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Vaccinium floribundum,Vaccinium,floribundum,2018-03-17T00:00:00Z,4,12,0.104,0.262,3.668,0.263,0.258,0.265,bulk,10,11,NA,NA,NA,NA,0.052,0.0104,0.0052,0.3668,70.53846154,0.5
GSN2426,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Vaccinium floribundum,Vaccinium,floribundum,2018-03-17T00:00:00Z,5,6,0.071,0.284,2.682,0.369,0.219,0.264,NA,1,10,NA,NA,NA,NA,0.029,0.071,0.029,2.682,92.48275862,0.408450704
GSO0592,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Vaccinium floribundum,Vaccinium,floribundum,2018-03-17T00:00:00Z,1,5,0.147,0.436,4.325,0.451,0.426,0.431,bulk,10,14,NA,NA,NA,NA,0.06,0.0147,0.006,0.4325,72.08333333,0.408163265
GSP5667,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Vaccinium floribundum,Vaccinium,floribundum,2018-03-17T00:00:00Z,2,9,0.088,0.384333333,3.445,0.387,0.393,0.373,bulk,10,11,NA,NA,NA,NA,0.038,0.0088,0.0038,0.3445,90.65789474,0.431818182
GSQ0177,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,4,8,0.016,0.285333333,0.844,0.279,0.27,0.307,NA,1,5,NA,NA,NA,NA,0.008,0.016,0.008,0.844,105.5,0.5
GSR2748,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Gentiana sedifolia,Gentiana,sedifolia,2018-03-17T00:00:00Z,2,6,0.08,0.249,2.331,0.201,0.295,0.251,bulk,20,22,NA,NA,NA,NA,0.021,0.004,0.00105,0.11655,111,0.2625
GUX5617,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,2,29,0.114,0.477666667,2.732,0.482,0.469,0.482,bulk,5,6,NA,NA,NA,NA,NA,0.0228,NA,0.5464,NA,NA
GUY4901,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Vaccinium floribundum,Vaccinium,floribundum,2018-03-17T00:00:00Z,3,14,0.114,0.281666667,3.742,0.242,0.314,0.289,bulk,10,10,NA,NA,NA,NA,0.057,0.0114,0.0057,0.3742,65.64912281,0.5
GUZ5836,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Vaccinium floribundum,Vaccinium,floribundum,NA,5,29,0.112,0.440333333,2.746,0.436,0.483,0.402,bulk,5,5,NA,NA,NA,NA,NA,0.0224,NA,0.5492,NA,NA
GVB6801,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,1,11,0.145,0.607333333,3.444,0.727,0.601,0.494,bulk,10,12,NA,NA,NA,NA,0.062,0.0145,0.0062,0.3444,55.5483871,0.427586207
GVE1614,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,3,12,0.257,0.485333333,6.739,0.509,0.484,0.463,bulk,10,11,NA,NA,NA,NA,0.116,0.0257,NA,0.6739,NA,NA
GVF8475,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Hypericum andinum,Hypericum,andinum,2018-03-18T00:00:00Z,1,15,0.015,0.087333333,0.965,0.097,0.069,0.096,bulk,20,21,NA,NA,NA,NA,0.005,7.5e-4,NA,0.04825,NA,NA
GVG9092,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Hypericum andinum,Hypericum,andinum,2018-03-18T00:00:00Z,3,29,0.016,0.109,0.857,0.108,0.115,0.104,bulk,20,21,NA,NA,NA,NA,0.009,8e-4,4.5e-4,0.04285,95.22222222,0.5625
GVI1908,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Hypericum andinum,Hypericum,andinum,2018-03-18T00:00:00Z,2,11,0.022,0.107,1.281,0.102,0.106,0.113,bulk,20,24,NA,NA,NA,NA,0.016,0.0011,8e-4,0.06405,80.0625,0.727272727
GVJ9361,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,1,16,0.279,0.555,6.955,0.563,0.577,0.525,bulk,10,12,NA,NA,NA,NA,0.13,0.0279,NA,0.6955,NA,NA
GVL7298,PE,2018,TRUE,B,ACJ,3447.7,-13.169548,-71.63403,1,5,Lycopodium sp,Lycopodium,sp,2018-03-18T00:00:00Z,2,13,0.123,0.081,5.818,0.076,0.098,0.069,bulk,1,263,NA,NA,NA,NA,0.066,NA,NA,NA,NA,NA
GVN3872,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Lycopodium sp,Lycopodium,sp,NA,1,6,0.176,0.122666667,10.512,0.137,0.114,0.117,NA,1,386,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA
GVO4980,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,5,15,0.27,0.499,6.862,0.487,0.513,0.497,bulk,10,11,NA,NA,NA,NA,0.12,0.027,NA,0.6862,NA,NA
GVP0724,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Hypericum andinum,Hypericum,andinum,2018-03-17T00:00:00Z,3,18,0.008,0.076333333,0.725,0.096,0.074,0.059,bulk,20,19,NA,NA,NA,NA,0.004,4e-4,2e-4,0.03625,181.25,0.5
GVQ1939,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Vaccinium floribundum,Vaccinium,floribundum,2018-03-18T00:00:00Z,4,12,0.133,0.363333333,4.674,0.384,0.384,0.322,bulk,10,11,NA,NA,NA,NA,0.052,0.0133,NA,0.4674,NA,NA
GVS1199,PE,2018,TRUE,B,ACJ,3447.7,-13.169548,-71.63403,1,5,Lycopodium sp,Lycopodium,sp,2018-03-15T00:00:00Z,1,14,0.157,0.089333333,9.202,0.104,0.074,0.09,bulk,1,300,NA,NA,NA,NA,0.078,NA,NA,NA,NA,NA
GVT1984,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,3,3,0.13,0.477666667,2.842,0.593,0.421,0.419,bulk,5,6,NA,NA,NA,NA,0.063,0.026,0.0126,0.5684,45.11111111,0.484615385
GVU3328,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,5,6,0.104,0.496333333,2.063,0.454,0.537,0.498,bulk,5,5,NA,NA,NA,NA,0.048,0.0208,0.0096,0.4126,42.97916667,0.461538462
GVV1491,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,2,4,0.098,0.458,2.017,0.556,0.43,0.388,bulk,5,7,NA,NA,NA,NA,0.049,0.0196,0.0098,0.4034,41.16326531,0.5
GVW9500,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,4,4,0.013,0.374333333,2.08,0.362,0.337,0.424,bulk,5,6,NA,Dry_larger_Wet _,NA,NA,0.034,0.0026,0.0068,0.416,61.17647059,2.615384615
GVX5732,PE,2018,TRUE,B,ACJ,3447.7,-13.169548,-71.63403,1,5,Lycopodium sp,Lycopodium,sp,NA,5,16,0.065,0.039,4.069,0.043,0.027,0.047,NA,1,143,NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA
GWC7818,PE,2018,TRUE,B,ACJ,3447.7,-13.169548,-71.63403,1,5,Lycopodium sp,Lycopodium,sp,NA,4,14,0.075,0.065,4.792,0.039,0.059,0.097,NA,1,301,NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA
GWE5078,PE,2018,TRUE,B,ACJ,3447.7,-13.169548,-71.63403,1,5,Lycopodium sp,Lycopodium,sp,2018-03-15T00:00:00Z,3,6,0.147,0.092,7.723,0.108,0.081,0.087,bulk,1,325,NA,NA,NA,NA,0.076,NA,NA,NA,NA,NA
GRY1330,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp4,Calamagrostis,sp4,2018-03-18T00:00:00Z,3,26,0.084,0.322666667,2.659,0.334,0.324,0.31,bulk,2,3,NA,NA,NA,like 'small hairy',0.043,0.042,0.0215,1.3295,61.8372093,0.511904762
GWO2402,PE,2018,TRUE,B,WAY,3071.7,-13.179917,-71.588118,1,1,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,4,85,0.426,0.362,13.676,0.379,0.347,0.36,NA,1,5,NA,NA,NA,NA,0.197,0.426,0.197,13.676,69.4213198,0.462441315
GRZ9399,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp4,Calamagrostis,sp4,2018-03-18T00:00:00Z,4,21,0.056,0.279666667,1.51,0.262,0.288,0.289,bulk,2,3,NA,NA,NA,NA,0.033,0.028,0.0165,0.755,45.75757576,0.589285714
GWQ4661,PE,2018,TRUE,B,WAY,3071.7,-13.179917,-71.588118,1,1,Bromus spblue,Bromus,spblue,2018-03-18T00:00:00Z,3,61,0.508,0.442333333,14.469,0.457,0.478,0.392,NA,1,5,NA,NA,NA,NA,0.201,0.508,0.201,14.469,71.98507463,0.395669291
GSA7104,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp4,Calamagrostis,sp4,2018-03-18T00:00:00Z,2,28,0.072,0.175333333,1.505,0.175,0.193,0.158,bulk,2,5,NA,NA,NA,NA,0.044,0.036,0.022,0.7525,34.20454545,0.611111111
GWS1494,PE,2018,TRUE,B,WAY,3071.7,-13.179917,-71.588118,1,1,Bromus spblue,Bromus,spblue,NA,2,58,0.322,0.241,10.704,0.251,0.273,0.199,NA,1,4,NA,NA,NA,NA,0.132,0.322,0.132,10.704,81.09090909,0.409937888
GWU6103,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Calamagrostis sp2,Calamagrostis,sp2,NA,5,65,0.344,0.399,6.442,0.466,0.316,0.415,bulk,2,16,NA,NA,NA,NA,0.177,0.172,0.0885,3.221,36.39548023,0.514534884
GWV4596,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,2,53,0.22,0.279,6.207,0.296,0.298,0.243,bulk,2,2,NA,NA,NA,NA,0.094,0.11,0.047,3.1035,66.03191489,0.427272727
GWW2558,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Calamagrostis sp2,Calamagrostis,sp2,NA,4,62,0.316,0.409,6.594,0.403,0.405,0.419,NA,1,3,NA,NA,NA,NA,0.168,0.316,0.168,6.594,39.25,0.53164557
GWX2875,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,1,53,0.343,0.325,7.393,0.333,0.312,0.33,bulk,2,3,NA,NA,NA,NA,0.152,0.1715,0.076,3.6965,48.63815789,0.443148688
GWY7268,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,3,63,0.38,0.245,7.547,0.234,0.252,0.249,bulk,2,4,NA,NA,NA,NA,0.179,0.19,0.0895,3.7735,42.16201117,0.471052632
GWZ7544,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Gaultheria vaccinioides,Gaultheria,vaccinioides,NA,1,50,0.035,0.311,1.047,0.317,0.308,0.308,NA,1,3,NA,Dry_larger_Wet _,NA,NA,0.13,0.035,0.13,1.047,8.053846154,3.714285714
GXB8413,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Hypericum andinum,Hypericum,andinum,2018-03-17T00:00:00Z,1,14,0.015,0.083333333,1.063,0.091,0.074,0.085,bulk,20,22,NA,NA,NA,NA,0.007,7.5e-4,3.5e-4,0.05315,151.8571429,0.466666667
GXC9944,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Agrostis sp2,Agrostis,sp2,NA,1,6,0.041,0.157,2.04,0.162,0.152,0.157,bulk,3,6,NA,NA,NA,NA,0.015,0.013666667,0.005,0.68,136,0.365853659
GXD0717,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Lycopodium sp,Lycopodium,sp,2018-03-18T00:00:00Z,1,11,0.092,0.072,7.375,0.066,0.096,0.054,bulk,1,207,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA
GXE0586,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Carex splong,Carex,splong,NA,2,38,0.248,0.203333333,9.432,0.204,0.206,0.2,bulk,3,15,NA,NA,NA,NA,0.122,0.082666667,0.040666667,3.144,77.31147541,0.491935484
GXF2891,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Agrostis sp2,Agrostis,sp2,NA,2,21,0.083,0.174333333,3.348,0.177,0.186,0.16,bulk,4,8,NA,NA,NA,NA,0.029,0.02075,0.00725,0.837,115.4482759,0.34939759
GXG8830,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Carex splong,Carex,splong,NA,1,42,0.2,0.187,7.764,0.178,0.196,0.187,bulk,2,5,NA,NA,NA,NA,0.085,0.1,0.0425,3.882,91.34117647,0.425
GZG3962,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Werneria nubigena,Werneria,nubigena,2018-03-17T00:00:00Z,5,2,0.043,0.870666667,0.56,0.976,0.761,0.875,NA,1,1,NA,NA,NA,NA,0.012,0.043,0.012,0.56,46.66666667,0.279069767
GZH4499,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Werneria nubigena,Werneria,nubigena,2018-03-17T00:00:00Z,4,2,0.032,0.595,0.431,0.557,0.66,0.568,NA,1,2,NA,NA,NA,NA,0.008,0.032,0.008,0.431,53.875,0.25
GZI7586,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Geranium sessiliflorum,Geranium,sessiliflorum,2018-03-17T00:00:00Z,1,9,0.18,0.257,5.969,0.221,0.328,0.222,NA,1,2,NA,NA,NA,NA,0.048,0.18,0.048,5.969,124.3541667,0.266666667
GZJ3848,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,2,NA,0.035,0.028666667,1.113,0.041,0.035,0.01,NA,1,1,NA,NA,NA,Height not measured,0.005,0.035,0.005,1.113,222.6,0.142857143
GZK3078,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Oxalis sp,Oxalis,sp,2018-03-17T00:00:00Z,1,1,0.058,0.433,1.392,0.513,0.364,0.422,bulk,3,4,NA,NA,NA,NA,0.008,0.019333333,0.002666667,0.464,174,0.137931034
GZM8206,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gentiana sedifolia,Gentiana,sedifolia,2018-03-17T00:00:00Z,2,6,0.035,0.259333333,1.5,0.281,0.243,0.254,NA,1,20,NA,NA,NA,NA,0.012,0.035,0.012,1.5,125,0.342857143
GZN6612,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Werneria nubigena,Werneria,nubigena,NA,3,3,0.094,0.561,1.045,0.645,0.54,0.498,NA,1,1,NA,NA,NA,NA,0.022,0.094,0.022,1.045,47.5,0.234042553
GZO5027,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Werneria nubigena,Werneria,nubigena,2018-03-17T00:00:00Z,2,3,0.12,0.273666667,1.355,0.301,0.275,0.245,NA,1,3,NA,NA,NA,NA,0.033,0.12,0.033,1.355,41.06060606,0.275
GZP8701,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Werneria nubigena,Werneria,nubigena,2018-03-17T00:00:00Z,1,3,0.086,0.705,1.286,0.668,0.696,0.751,NA,1,2,NA,NA,NA,NA,0.025,0.086,0.025,1.286,51.44,0.290697674
GZQ3199,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,5,5,0.019,0.154666667,0.871,0.158,0.131,0.175,NA,1,4,NA,NA,NA,NA,0.007,0.019,0.007,0.871,124.4285714,0.368421053
GZR3821,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,4,7,0.02,0.167,0.713,0.128,0.178,0.195,NA,1,4,NA,NA,NA,NA,0.006,0.02,0.006,0.713,118.8333333,0.3
GZT1957,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Baccharis caespitosa,Baccharis,caespitosa,NA,5,1,0.047,0.198,1.516,0.179,0.199,0.216,bulk,1,18,NA,NA,NA,Only 18 leaves for scanning,0.017,NA,NA,NA,NA,NA
GZU4695,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,2,8,0.045,0.210333333,1.823,0.225,0.173,0.233,NA,1,3,NA,NA,NA,NA,0.015,0.045,0.015,1.823,121.5333333,0.333333333
GZV9643,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,NA,1,12,0.05,0.014666667,2.047,0.016,0.014,0.014,NA,1,2,NA,NA,NA,NA,0.016,0.05,0.016,2.047,127.9375,0.32
GZW6619,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gentiana sedifolia,Gentiana,sedifolia,NA,5,5,0.027,0.099,1.259,0.119,0.084,0.094,bulk,20,21,NA,NA,NA,NA,0.011,0.00135,5.5e-4,0.06295,114.4545455,0.407407407
GZX9312,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gentiana sedifolia,Gentiana,sedifolia,2018-03-17T00:00:00Z,4,5,0.03,0.171,1.558,0.184,0.16,0.169,NA,1,19,NA,NA,NA,NA,0.011,0.03,0.011,1.558,141.6363636,0.366666667
GZY9261,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gentiana sedifolia,Gentiana,sedifolia,2018-03-17T00:00:00Z,3,7,0.041,0.113666667,1.695,0.164,0.066,0.111,NA,1,21,NA,NA,NA,NA,0.012,0.041,0.012,1.695,141.25,0.292682927
HAA0018,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gentiana sedifolia,Gentiana,sedifolia,2018-03-17T00:00:00Z,1,7,0.025,0.168333333,0.844,0.195,0.142,0.168,bulk,18,17,NA,NA,NA,NA,0.012,0.001388889,6.67e-4,0.046888889,70.33333333,0.48
HAB8196,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Pterichis silvestris,Pterichis,silvestris,NA,1,14,0.364,0.491333333,6.833,0.491,0.491,0.492,NA,1,1,NA,NA,NA,NA,0.05,0.364,0.05,6.833,136.66,0.137362637
HAC6943,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Unknown hairy leaf,Unknown,hairy leaf,2018-03-17T00:00:00Z,4,1,0.023,0.121333333,1.063,0.13,0.112,0.122,NA,1,4,NA,NA,NA,NA,0.008,0.023,0.008,1.063,132.875,0.347826087
HAD0223,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Asteraceae sphairyleaf,Asteraceae,sphairyleaf,NA,3,1,0.036,0.009333333,1.498,0.009,0.01,0.009,NA,1,1,NA,NA,NA,NA,0.008,0.036,0.008,1.498,187.25,0.222222222
HAE7472,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Unknown hairy leaf,Unknown,hairy leaf,2018-03-17T00:00:00Z,2,3,0.012,0.133333333,0.995,0.109,0.086,0.205,bulk,2,5,NA,NA,NA,NA,0.002,0.006,0.001,0.4975,497.5,0.166666667
HAF6079,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Unknown hairy leaf,Unknown,hairy leaf,2018-03-17T00:00:00Z,1,2,0.015,0.063333333,0.934,0.056,0.071,0.063,bulk,2,4,NA,NA,NA,NA,0.005,0.0075,0.0025,0.467,186.8,0.333333333
HAM6201,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2018-03-17T00:00:00Z,3,7,0.019,0.296333333,0.738,0.269,0.353,0.267,NA,1,3,NA,NA,NA,NA,0.009,0.019,0.009,0.738,82,0.473684211
HAO4775,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Belonanthus hispidus,Belonanthus,hispidus,2018-03-17T00:00:00Z,4,1,0.02,0.199333333,0.794,0.208,0.218,0.172,bulk,5,7,NA,NA,NA,NA,0.005,0.004,0.001,0.1588,158.8,0.25
HAP7189,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Belonanthus hispidus,Belonanthus,hispidus,2018-03-17T00:00:00Z,3,1,0.029,0.230333333,0.541,0.115,0.301,0.275,bulk,5,6,NA,NA,NA,NA,0.005,0.0058,0.001,0.1082,108.2,0.172413793
HAQ6384,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Belonanthus hispidus,Belonanthus,hispidus,2018-03-17T00:00:00Z,2,1,0.046,0.240333333,1.224,0.274,0.2,0.247,bulk,5,5,NA,NA,NA,NA,0.008,0.0092,0.0016,0.2448,153,0.173913043
HAV7883,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,5,6,0.068,0.311,2.416,0.317,0.269,0.347,bulk,5,5,NA,NA,NA,NA,0.028,0.0136,0.0056,0.4832,86.28571429,0.411764706
HAW1449,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Cerastium arvensiforme,Cerastium,arvensiforme,NA,1,17,0.041,0.180666667,2.209,0.202,0.159,0.181,bulk,5,5,NA,NA,NA,NA,0.012,0.0082,0.0024,0.4418,184.0833333,0.292682927
HAX7651,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,4,3,0.092,0.314,2.648,0.282,0.398,0.262,bulk,5,5,NA,NA,NA,NA,0.045,0.0184,0.009,0.5296,58.84444444,0.489130435
HAY9995,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,3,3,0.102,0.393333333,2.795,0.364,0.367,0.449,bulk,5,5,NA,NA,NA,NA,0.047,0.0204,0.0094,0.559,59.46808511,0.460784314
HAZ6833,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Pernettya prostrata,Pernettya,prostrata,2018-03-17T00:00:00Z,2,5,0.127,0.506666667,2.983,0.553,0.479,0.488,bulk,5,5,NA,NA,NA,NA,0.059,0.0254,0.0118,0.5966,50.55932203,0.464566929
HBA6864,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Belonanthus hispidus,Belonanthus,hispidus,2018-03-17T00:00:00Z,5,1,0.023,0.2,0.389,0.191,0.209,NA,bulk,5,5,NA,NA,NA,NA,0.003,0.0046,6e-4,0.0778,129.6666667,0.130434783
HBC5904,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2018-03-18T00:00:00Z,3,36,0.439,0.261333333,21.297,0.233,0.301,0.25,NA,1,2,NA,NA,NA,NA,0.188,0.439,0.188,21.297,113.2819149,0.428246014
HBD0231,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,NA,2,37,0.845,0.294666667,34.55,0.288,0.297,0.299,NA,1,2,NA,NA,NA,NA,0.3,0.845,0.3,34.55,115.1666667,0.355029586
HBE1207,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,NA,1,22,0.531,0.263,20.768,0.222,0.219,0.348,NA,1,4,NA,NA,NA,NA,0.232,0.531,0.232,20.768,89.51724138,0.436911488
HBF2267,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Cerastium arvensiforme,Cerastium,arvensiforme,2018-03-17T00:00:00Z,4,20,0.033,0.162666667,1.846,0.182,0.15,0.156,bulk,5,5,NA,NA,NA,NA,0.008,0.0066,0.0016,0.3692,230.75,0.242424242
